GS (GOLDMAN SACHS GROUP INC),121.30,-1.51,
Apr 26 2009 @ 21:34 ET,Bid,121.55,Ask,121.94,Size,2x1,Vol,22410665,
Calls,Last Sale,Net,Bid,Ask,Vol,Open Int,Puts,Last Sale,Net,Bid,Ask,Vol,Open Int,
11 Jan 20.00 (XYF AD-B),97.75,0.0,100.70,103.70,0,595,11 Jan 20.00 (XYF MD-B),1.55,0.0,0.0,3.15,0,1992,
11 Jan 20.00 (XYF AD-O),0.0,0.0,0.0,0.0,0,595,11 Jan 20.00 (XYF MD-O),0.0,0.0,0.0,0.0,0,1992,
11 Jan 22.50 (XYF AX),101.10,0.0,98.40,100.80,0,391,11 Jan 22.50 (XYF MX),1.29,0.0,0.90,1.16,0,77,
11 Jan 22.50 (XYF AX-E),102.40,0.0,98.40,100.85,0,391,11 Jan 22.50 (XYF MX-E),1.47,0.0,0.86,1.16,0,77,
11 Jan 22.50 (XYF AX-X),102.40,0.0,98.05,101.25,0,391,11 Jan 22.50 (XYF MX-X),1.29,0.0,0.27,1.16,0,77,
11 Jan 22.50 (XYF AX-P),79.25,0.0,98.40,100.80,0,391,11 Jan 22.50 (XYF MX-P),2.75,0.0,0.90,1.16,0,77,
11 Jan 22.50 (XYF AX-A),0.0,0.0,0.0,0.0,0,391,11 Jan 22.50 (XYF MX-A),0.0,0.0,0.0,4.50,0,77,
11 Jan 22.50 (XYF AX-B),95.50,0.0,98.25,101.25,0,391,11 Jan 22.50 (XYF MX-B),0.0,0.0,0.0,3.40,0,77,
11 Jan 25.00 (XYF AE),97.60,0.0,96.05,98.30,0,311,11 Jan 25.00 (XYF ME),1.60,0.0,1.04,1.44,0,168,
11 Jan 25.00 (XYF AE-E),97.60,0.0,96.00,98.30,0,311,11 Jan 25.00 (XYF ME-E),1.90,0.0,1.04,1.44,0,168,
11 Jan 25.00 (XYF AE-X),60.55,0.0,95.70,98.80,0,311,11 Jan 25.00 (XYF ME-X),1.86,0.0,1.00,1.44,0,168,
11 Jan 25.00 (XYF AE-P),62.55,0.0,96.05,98.30,0,311,11 Jan 25.00 (XYF ME-P),1.60,0.0,1.04,1.44,0,168,
11 Jan 25.00 (XYF AE-A),0.0,0.0,0.0,0.0,0,311,11 Jan 25.00 (XYF ME-A),3.40,0.0,0.0,4.50,0,168,
11 Jan 25.00 (XYF AE-B),0.0,0.0,95.80,98.80,0,311,11 Jan 25.00 (XYF ME-B),2.08,0.0,0.0,3.70,0,168,
11 Jan 30.00 (XYF AF),87.35,0.0,92.25,93.35,0,355,11 Jan 30.00 (XYF MF),1.95,+0.01,1.82,2.07,7,913,
11 Jan 30.00 (XYF AF-E),91.20,0.0,92.05,93.35,0,355,11 Jan 30.00 (XYF MF-E),1.95,-0.19,1.82,2.07,7,913,
11 Jan 30.00 (XYF AF-8),58.70,0.0,91.05,93.35,0,355,11 Jan 30.00 (XYF MF-8),2.30,0.0,1.31,2.08,0,913,
11 Jan 30.00 (XYF AF-X),90.95,0.0,92.05,93.35,0,355,11 Jan 30.00 (XYF MF-X),2.00,0.0,1.80,2.10,0,913,
11 Jan 30.00 (XYF AF-P),91.20,0.0,92.25,93.35,0,355,11 Jan 30.00 (XYF MF-P),1.94,0.0,1.82,2.07,0,913,
11 Jan 30.00 (XYF AF-A),67.50,0.0,90.50,95.00,0,355,11 Jan 30.00 (XYF MF-A),5.60,0.0,0.0,4.50,0,913,
11 Jan 30.00 (XYF AF-B),93.05,0.0,91.35,94.45,0,355,11 Jan 30.00 (XYF MF-B),6.45,0.0,0.0,4.30,0,913,
11 Jan 30.00 (XYF AF-O),0.0,0.0,0.0,0.0,0,355,11 Jan 30.00 (XYF MF-O),0.0,0.0,0.0,0.0,0,913,
11 Jan 35.00 (XYF AG),64.40,0.0,87.10,88.85,0,31,11 Jan 35.00 (XYF MG),2.65,-0.25,2.54,2.70,2,350,
11 Jan 35.00 (XYF AG-E),64.40,0.0,87.10,88.85,0,31,11 Jan 35.00 (XYF MG-E),3.30,0.0,2.54,2.80,0,350,
11 Jan 35.00 (XYF AG-X),0.0,0.0,87.10,88.85,0,31,11 Jan 35.00 (XYF MG-X),2.90,0.0,2.53,2.70,0,350,
11 Jan 35.00 (XYF AG-P),64.40,0.0,87.10,88.85,0,31,11 Jan 35.00 (XYF MG-P),2.65,-0.40,2.54,2.79,2,350,
11 Jan 35.00 (XYF AG-A),0.0,0.0,85.75,90.25,0,31,11 Jan 35.00 (XYF MG-A),2.80,0.0,0.35,4.85,0,350,
11 Jan 35.00 (XYF AG-B),0.0,0.0,86.90,89.75,0,31,11 Jan 35.00 (XYF MG-B),4.70,0.0,0.46,4.55,0,350,
11 Jan 40.00 (XYF AH),62.30,0.0,83.15,84.40,0,124,11 Jan 40.00 (XYF MH),3.80,0.0,3.35,3.75,0,562,
11 Jan 40.00 (XYF AH-E),62.30,0.0,83.15,84.40,0,124,11 Jan 40.00 (XYF MH-E),3.80,0.0,3.35,3.75,0,562,
11 Jan 40.00 (XYF AH-8),59.60,0.0,82.60,84.40,0,124,11 Jan 40.00 (XYF MH-8),5.15,0.0,3.35,4.00,0,562,
11 Jan 40.00 (XYF AH-X),44.70,0.0,83.15,84.40,0,124,11 Jan 40.00 (XYF MH-X),4.15,0.0,3.35,3.75,0,562,
11 Jan 40.00 (XYF AH-P),63.45,0.0,83.15,84.40,0,124,11 Jan 40.00 (XYF MH-P),4.05,0.0,3.35,3.75,0,562,
11 Jan 40.00 (XYF AH-A),44.05,0.0,81.55,86.05,0,124,11 Jan 40.00 (XYF MH-A),9.90,0.0,1.30,5.80,0,562,
11 Jan 40.00 (XYF AH-B),38.65,0.0,82.90,85.65,0,124,11 Jan 40.00 (XYF MH-B),9.25,0.0,1.36,5.50,0,562,
11 Jan 40.00 (XYF AH-O),0.0,0.0,0.0,0.0,0,124,11 Jan 40.00 (XYF MH-O),0.0,0.0,0.0,0.0,0,562,
11 Jan 45.00 (XYF AY),50.00,0.0,78.90,80.85,0,4,11 Jan 45.00 (XYF MY),4.80,0.0,4.25,4.70,0,170,
11 Jan 45.00 (XYF AY-E),50.00,0.0,78.90,80.85,0,4,11 Jan 45.00 (XYF MY-E),5.70,0.0,4.25,4.70,0,170,
11 Jan 45.00 (XYF AY-X),57.60,0.0,78.90,80.85,0,4,11 Jan 45.00 (XYF MY-X),5.15,0.0,4.25,4.70,0,170,
11 Jan 45.00 (XYF AY-P),0.0,0.0,78.90,80.85,0,4,11 Jan 45.00 (XYF MY-P),4.80,0.0,4.25,4.70,0,170,
11 Jan 45.00 (XYF AY-A),0.0,0.0,77.65,82.15,0,4,11 Jan 45.00 (XYF MY-A),0.0,0.0,2.21,6.70,0,170,
11 Jan 45.00 (XYF AY-B),0.0,0.0,78.70,81.55,0,4,11 Jan 45.00 (XYF MY-B),0.0,0.0,2.52,6.65,0,170,
11 Jan 50.00 (XYF AJ),73.30,0.0,74.95,76.70,0,400,11 Jan 50.00 (XYF MJ),5.30,-0.45,5.30,5.60,30,737,
11 Jan 50.00 (XYF AJ-E),73.50,0.0,74.95,76.70,0,400,11 Jan 50.00 (XYF MJ-E),5.30,-0.45,5.30,5.60,20,737,
11 Jan 50.00 (XYF AJ-8),63.80,0.0,74.65,76.70,0,400,11 Jan 50.00 (XYF MJ-8),6.18,0.0,5.30,6.05,0,737,
11 Jan 50.00 (XYF AJ-X),81.60,0.0,74.95,76.70,0,400,11 Jan 50.00 (XYF MJ-X),5.30,0.0,5.30,5.65,0,737,
11 Jan 50.00 (XYF AJ-P),73.30,0.0,74.95,76.70,0,400,11 Jan 50.00 (XYF MJ-P),5.60,-0.15,5.30,5.65,10,737,
11 Jan 50.00 (XYF AJ-A),40.50,0.0,73.60,78.10,0,400,11 Jan 50.00 (XYF MJ-A),6.30,0.0,3.20,7.70,0,737,
11 Jan 50.00 (XYF AJ-B),75.70,0.0,74.85,77.80,0,400,11 Jan 50.00 (XYF MJ-B),0.0,0.0,5.10,6.25,0,737,
11 Jan 50.00 (XYF AJ-O),0.0,0.0,0.0,0.0,0,400,11 Jan 50.00 (XYF MJ-O),0.0,0.0,0.0,0.0,0,737,
11 Jan 55.00 (XYF AK),47.50,0.0,71.25,73.00,0,5,11 Jan 55.00 (XYF MK),6.70,-0.40,6.45,6.90,1,232,
11 Jan 55.00 (XYF AK-E),0.0,0.0,71.25,73.00,0,5,11 Jan 55.00 (XYF MK-E),8.70,0.0,6.45,6.90,0,232,
11 Jan 55.00 (XYF AK-X),0.0,0.0,71.25,73.00,0,5,11 Jan 55.00 (XYF MK-X),6.70,-0.40,6.45,6.90,1,232,
11 Jan 55.00 (XYF AK-P),47.50,0.0,71.25,73.00,0,5,11 Jan 55.00 (XYF MK-P),7.00,0.0,6.45,6.90,0,232,
11 Jan 55.00 (XYF AK-A),0.0,0.0,69.90,74.40,0,5,11 Jan 55.00 (XYF MK-A),7.40,0.0,4.45,8.95,0,232,
11 Jan 55.00 (XYF AK-B),0.0,0.0,70.90,73.90,0,5,11 Jan 55.00 (XYF MK-B),12.30,0.0,4.70,8.75,0,232,
11 Jan 60.00 (XYF AL),67.30,0.0,67.55,69.30,0,181,11 Jan 60.00 (XYF ML),8.07,-0.08,7.75,8.25,1,489,
11 Jan 60.00 (XYF AL-E),67.30,0.0,67.55,69.30,0,181,11 Jan 60.00 (XYF ML-E),8.90,0.0,7.75,8.30,0,489,
11 Jan 60.00 (XYF AL-8),54.45,0.0,67.20,69.30,0,181,11 Jan 60.00 (XYF ML-8),8.07,-0.08,7.75,8.55,1,489,
11 Jan 60.00 (XYF AL-X),45.80,0.0,67.55,69.30,0,181,11 Jan 60.00 (XYF ML-X),8.55,0.0,7.75,9.90,0,489,
11 Jan 60.00 (XYF AL-P),67.30,0.0,67.55,69.30,0,181,11 Jan 60.00 (XYF ML-P),7.85,0.0,7.75,8.25,0,489,
11 Jan 60.00 (XYF AL-A),0.0,0.0,66.20,70.70,0,181,11 Jan 60.00 (XYF ML-A),8.70,0.0,5.75,10.25,0,489,
11 Jan 60.00 (XYF AL-B),53.10,0.0,67.20,70.25,0,181,11 Jan 60.00 (XYF ML-B),16.55,0.0,6.00,10.15,0,489,
11 Jan 60.00 (XYF AL-O),0.0,0.0,0.0,0.0,0,181,11 Jan 60.00 (XYF ML-O),0.0,0.0,0.0,0.0,0,489,
11 Jan 65.00 (XYF AM),67.90,0.0,64.05,65.95,0,55,11 Jan 65.00 (XYF MM),10.15,0.0,9.10,9.80,0,455,
11 Jan 65.00 (XYF AM-E),62.75,0.0,64.05,65.95,0,55,11 Jan 65.00 (XYF MM-E),10.00,0.0,9.10,9.80,0,455,
11 Jan 65.00 (XYF AM-X),62.75,0.0,64.05,66.10,0,55,11 Jan 65.00 (XYF MM-X),9.90,0.0,9.10,10.40,0,455,
11 Jan 65.00 (XYF AM-P),62.75,0.0,64.05,65.95,0,55,11 Jan 65.00 (XYF MM-P),10.15,0.0,9.10,9.80,0,455,
11 Jan 65.00 (XYF AM-A),0.0,0.0,62.75,67.25,0,55,11 Jan 65.00 (XYF MM-A),10.00,0.0,7.20,11.70,0,455,
11 Jan 65.00 (XYF AM-B),63.05,0.0,64.05,66.70,0,55,11 Jan 65.00 (XYF MM-B),17.00,0.0,7.35,11.65,0,455,
11 Jan 70.00 (XYF AN),56.30,0.0,60.75,62.55,0,316,11 Jan 70.00 (XYF MN),11.00,-0.50,10.60,11.35,2,656,
11 Jan 70.00 (XYF AN-E),56.30,0.0,60.75,62.55,0,316,11 Jan 70.00 (XYF MN-E),12.25,0.0,10.60,11.35,0,656,
11 Jan 70.00 (XYF AN-8),57.00,0.0,60.15,62.55,0,316,11 Jan 70.00 (XYF MN-8),10.65,0.0,10.60,11.50,0,656,
11 Jan 70.00 (XYF AN-X),55.65,0.0,60.75,62.60,0,316,11 Jan 70.00 (XYF MN-X),11.50,0.0,10.60,11.90,0,656,
11 Jan 70.00 (XYF AN-P),60.50,0.0,60.75,62.55,0,316,11 Jan 70.00 (XYF MN-P),11.00,-3.00,10.60,11.35,2,656,
11 Jan 70.00 (XYF AN-A),34.50,0.0,59.40,63.90,0,316,11 Jan 70.00 (XYF MN-A),11.50,0.0,8.75,13.25,0,656,
11 Jan 70.00 (XYF AN-B),60.15,0.0,60.15,63.35,0,316,11 Jan 70.00 (XYF MN-B),23.15,0.0,8.90,13.10,0,656,
11 Jan 70.00 (XYF AN-O),0.0,0.0,0.0,0.0,0,316,11 Jan 70.00 (XYF MN-O),0.0,0.0,0.0,0.0,0,656,
11 Jan 75.00 (XYF AO),58.75,+3.95,57.40,59.25,1,52,11 Jan 75.00 (XYF MO),12.35,-0.75,12.35,13.00,2,232,
11 Jan 75.00 (XYF AO-E),58.75,+3.95,57.40,59.25,1,52,11 Jan 75.00 (XYF MO-E),13.10,0.0,12.35,13.00,0,232,
11 Jan 75.00 (XYF AO-X),54.85,0.0,57.40,59.30,0,52,11 Jan 75.00 (XYF MO-X),12.35,-0.75,12.35,13.60,2,232,
11 Jan 75.00 (XYF AO-P),65.65,0.0,57.40,59.25,0,52,11 Jan 75.00 (XYF MO-P),13.10,0.0,12.35,13.00,0,232,
11 Jan 75.00 (XYF AO-A),54.50,0.0,56.10,60.60,0,52,11 Jan 75.00 (XYF MO-A),13.10,0.0,10.45,14.95,0,232,
11 Jan 75.00 (XYF AO-B),55.60,0.0,57.05,60.00,0,52,11 Jan 75.00 (XYF MO-B),0.0,0.0,10.55,14.60,0,232,
11 Jan 80.00 (XYF AP),55.25,+0.50,54.25,56.05,1,295,11 Jan 80.00 (XYF MP),14.20,-0.70,14.10,14.55,10,505,
11 Jan 80.00 (XYF AP-E),50.55,0.0,54.25,56.10,0,295,11 Jan 80.00 (XYF MP-E),14.85,0.0,14.10,14.70,0,505,
11 Jan 80.00 (XYF AP-8),54.75,0.0,54.25,56.05,0,295,11 Jan 80.00 (XYF MP-8),14.96,0.0,14.10,14.80,0,505,
11 Jan 80.00 (XYF AP-X),51.40,0.0,54.25,56.05,0,295,11 Jan 80.00 (XYF MP-X),14.90,0.0,14.10,14.70,0,505,
11 Jan 80.00 (XYF AP-P),55.25,+1.25,54.25,56.05,1,295,11 Jan 80.00 (XYF MP-P),14.20,-0.70,14.10,14.55,10,505,
11 Jan 80.00 (XYF AP-A),0.0,0.0,52.90,57.40,0,295,11 Jan 80.00 (XYF MP-A),14.80,0.0,12.10,16.60,0,505,
11 Jan 80.00 (XYF AP-B),52.60,0.0,54.05,56.80,0,295,11 Jan 80.00 (XYF MP-B),28.85,0.0,12.35,16.20,0,505,
11 Jan 80.00 (XYF AP-O),0.0,0.0,0.0,0.0,0,295,11 Jan 80.00 (XYF MP-O),0.0,0.0,0.0,0.0,0,505,
11 Jan 85.00 (XYF AQ),51.20,0.0,51.25,53.00,0,97,11 Jan 85.00 (XYF MQ),16.50,0.0,15.90,16.65,0,117,
11 Jan 85.00 (XYF AQ-E),50.55,0.0,51.25,53.00,0,97,11 Jan 85.00 (XYF MQ-E),16.50,0.0,15.90,16.65,0,117,
11 Jan 85.00 (XYF AQ-X),50.55,0.0,51.25,53.40,0,97,11 Jan 85.00 (XYF MQ-X),20.55,0.0,15.90,16.75,0,117,
11 Jan 85.00 (XYF AQ-P),51.20,0.0,51.25,53.00,0,97,11 Jan 85.00 (XYF MQ-P),17.55,0.0,15.90,16.65,0,117,
11 Jan 85.00 (XYF AQ-A),0.0,0.0,49.90,54.40,0,97,11 Jan 85.00 (XYF MQ-A),20.90,0.0,14.05,18.55,0,117,
11 Jan 85.00 (XYF AQ-B),49.80,0.0,50.75,53.75,0,97,11 Jan 85.00 (XYF MQ-B),19.80,0.0,14.15,18.35,0,117,
11 Jan 90.00 (XYF AR),48.40,+0.90,48.25,50.05,1,693,11 Jan 90.00 (XYF MR),18.00,-0.75,17.85,18.65,1,324,
11 Jan 90.00 (XYF AR-E),48.30,0.0,48.25,50.05,0,693,11 Jan 90.00 (XYF MR-E),19.00,0.0,17.85,18.65,0,324,
11 Jan 90.00 (XYF AR-8),51.53,0.0,48.25,50.05,0,693,11 Jan 90.00 (XYF MR-8),19.80,0.0,17.85,18.65,0,324,
11 Jan 90.00 (XYF AR-X),48.40,+0.90,48.25,50.10,1,693,11 Jan 90.00 (XYF MR-X),18.75,0.0,17.85,18.70,0,324,
11 Jan 90.00 (XYF AR-P),47.50,0.0,48.25,50.05,0,693,11 Jan 90.00 (XYF MR-P),18.00,-0.55,17.85,18.65,1,324,
11 Jan 90.00 (XYF AR-A),0.0,0.0,46.90,51.40,0,693,11 Jan 90.00 (XYF MR-A),43.10,0.0,16.00,20.50,0,324,
11 Jan 90.00 (XYF AR-B),28.50,0.0,48.00,50.70,0,693,11 Jan 90.00 (XYF MR-B),22.10,0.0,16.15,20.15,0,324,
11 Jan 90.00 (XYF AR-O),0.0,0.0,0.0,0.0,0,693,11 Jan 90.00 (XYF MR-O),0.0,0.0,0.0,0.0,0,324,
11 Jan 95.00 (XYF AS),47.70,0.0,45.55,47.25,0,45,11 Jan 95.00 (XYF MS),20.00,-2.15,19.90,20.75,2,175,
11 Jan 95.00 (XYF AS-E),47.70,0.0,45.55,47.25,0,45,11 Jan 95.00 (XYF MS-E),25.00,0.0,19.90,20.75,0,175,
11 Jan 95.00 (XYF AS-X),47.20,0.0,45.55,47.25,0,45,11 Jan 95.00 (XYF MS-X),20.00,-5.00,19.90,20.80,2,175,
11 Jan 95.00 (XYF AS-P),55.10,0.0,45.55,47.25,0,45,11 Jan 95.00 (XYF MS-P),22.15,0.0,19.90,20.75,0,175,
11 Jan 95.00 (XYF AS-A),0.0,0.0,44.15,48.65,0,45,11 Jan 95.00 (XYF MS-A),0.0,0.0,18.10,22.60,0,175,
11 Jan 95.00 (XYF AS-B),47.70,0.0,45.20,47.90,0,45,11 Jan 95.00 (XYF MS-B),24.35,0.0,18.30,22.30,0,175,
11 Jan 100.00 (XYF AT),43.55,-0.45,42.70,44.45,1,852,11 Jan 100.00 (XYF MT),23.50,0.0,22.10,22.85,0,1649,
11 Jan 100.00 (XYF AT-E),43.55,-1.45,42.70,44.45,1,852,11 Jan 100.00 (XYF MT-E),24.50,0.0,22.10,22.85,0,1649,
11 Jan 100.00 (XYF AT-8),44.00,0.0,42.70,45.40,0,852,11 Jan 100.00 (XYF MT-8),22.03,0.0,22.10,22.85,0,1649,
11 Jan 100.00 (XYF AT-X),44.05,0.0,42.70,44.95,0,852,11 Jan 100.00 (XYF MT-X),23.60,0.0,22.10,22.90,0,1649,
11 Jan 100.00 (XYF AT-P),42.10,0.0,42.70,44.45,0,852,11 Jan 100.00 (XYF MT-P),23.50,0.0,22.10,22.85,0,1649,
11 Jan 100.00 (XYF AT-A),39.00,0.0,41.35,45.85,0,852,11 Jan 100.00 (XYF MT-A),0.0,0.0,20.25,24.75,0,1649,
11 Jan 100.00 (XYF AT-B),41.90,0.0,42.45,45.45,0,852,11 Jan 100.00 (XYF MT-B),41.75,0.0,20.45,24.45,0,1649,
11 Jan 100.00 (XYF AT-O),0.0,0.0,0.0,0.0,0,852,11 Jan 100.00 (XYF MT-O),0.0,0.0,0.0,0.0,0,1649,
11 Jan 105.00 (VSD AA),41.25,0.0,40.10,41.80,0,269,11 Jan 105.00 (VSD MA),24.20,-0.90,24.35,25.15,3,1127,
11 Jan 105.00 (VSD AA-E),41.25,0.0,40.10,41.80,0,269,11 Jan 105.00 (VSD MA-E),24.20,-0.95,24.35,25.15,3,1127,
11 Jan 105.00 (VSD AA-8),40.15,0.0,40.10,42.30,0,269,11 Jan 105.00 (VSD MA-8),25.10,0.0,24.35,25.15,0,1127,
11 Jan 105.00 (VSD AA-X),23.00,0.0,40.10,42.50,0,269,11 Jan 105.00 (VSD MA-X),25.50,0.0,24.35,25.20,0,1127,
11 Jan 105.00 (VSD AA-P),41.10,0.0,40.10,41.80,0,269,11 Jan 105.00 (VSD MA-P),31.30,0.0,24.35,25.15,0,1127,
11 Jan 105.00 (VSD AA-A),0.0,0.0,38.70,43.20,0,269,11 Jan 105.00 (VSD MA-A),45.50,0.0,22.50,27.00,0,1127,
11 Jan 105.00 (VSD AA-B),39.45,0.0,39.50,42.70,0,269,11 Jan 105.00 (VSD MA-B),0.0,0.0,22.80,26.50,0,1127,
11 Jan 105.00 (VSD AA-O),0.0,0.0,0.0,0.0,0,269,11 Jan 105.00 (VSD MA-O),0.0,0.0,0.0,0.0,0,1127,
11 Jan 110.00 (VSD AB),39.55,+2.55,37.65,39.30,10,1454,11 Jan 110.00 (VSD MB),26.95,-1.55,26.70,27.30,10,1049,
11 Jan 110.00 (VSD AB-E),39.15,0.0,37.65,39.30,0,1454,11 Jan 110.00 (VSD MB-E),28.00,0.0,26.70,27.30,0,1049,
11 Jan 110.00 (VSD AB-8),39.81,0.0,37.65,39.95,0,1454,11 Jan 110.00 (VSD MB-8),27.80,0.0,26.70,27.50,0,1049,
11 Jan 110.00 (VSD AB-X),37.00,0.0,37.65,39.75,0,1454,11 Jan 110.00 (VSD MB-X),28.50,0.0,26.70,27.35,0,1049,
11 Jan 110.00 (VSD AB-P),39.55,+0.60,37.65,39.30,10,1454,11 Jan 110.00 (VSD MB-P),26.95,-1.65,26.70,27.30,10,1049,
11 Jan 110.00 (VSD AB-A),16.00,0.0,36.25,40.75,0,1454,11 Jan 110.00 (VSD MB-A),0.0,0.0,24.75,29.25,0,1049,
11 Jan 110.00 (VSD AB-B),38.35,0.0,36.85,40.25,0,1454,11 Jan 110.00 (VSD MB-B),45.10,0.0,25.80,27.85,0,1049,
11 Jan 110.00 (VSD AB-O),0.0,0.0,0.0,0.0,0,1454,11 Jan 110.00 (VSD MB-O),0.0,0.0,0.0,0.0,0,1049,
11 Jan 115.00 (VSD AC),35.60,0.0,35.35,36.90,0,197,11 Jan 115.00 (VSD MC),31.30,0.0,29.20,30.10,0,85,
11 Jan 115.00 (VSD AC-E),33.90,0.0,35.35,36.90,0,197,11 Jan 115.00 (VSD MC-E),36.60,0.0,29.20,30.10,0,85,
11 Jan 115.00 (VSD AC-8),37.60,0.0,35.35,37.00,0,197,11 Jan 115.00 (VSD MC-8),33.60,0.0,29.20,30.10,0,85,
11 Jan 115.00 (VSD AC-X),37.40,0.0,35.35,36.95,0,197,11 Jan 115.00 (VSD MC-X),33.20,0.0,29.20,30.10,0,85,
11 Jan 115.00 (VSD AC-P),35.60,0.0,35.35,36.90,0,197,11 Jan 115.00 (VSD MC-P),31.30,0.0,29.20,30.10,0,85,
11 Jan 115.00 (VSD AC-A),0.0,0.0,33.90,38.40,0,197,11 Jan 115.00 (VSD MC-A),0.0,0.0,27.40,31.90,0,85,
11 Jan 115.00 (VSD AC-B),34.95,0.0,34.70,37.60,0,197,11 Jan 115.00 (VSD MC-B),0.0,0.0,27.90,31.30,0,85,
11 Jan 115.00 (VSD AC-O),0.0,0.0,0.0,0.0,0,197,11 Jan 115.00 (VSD MC-O),0.0,0.0,0.0,0.0,0,85,
11 Jan 120.00 (VSD AD),34.25,0.0,33.05,34.65,0,358,11 Jan 120.00 (VSD MD),31.70,0.0,31.85,32.75,0,175,
11 Jan 120.00 (VSD AD-E),35.60,0.0,33.05,34.65,0,358,11 Jan 120.00 (VSD MD-E),34.50,0.0,31.85,32.75,0,175,
11 Jan 120.00 (VSD AD-8),35.80,0.0,33.05,35.60,0,358,11 Jan 120.00 (VSD MD-8),36.80,0.0,31.85,32.75,0,175,
11 Jan 120.00 (VSD AD-X),32.85,0.0,33.05,35.25,0,358,11 Jan 120.00 (VSD MD-X),35.80,0.0,31.85,32.80,0,175,
11 Jan 120.00 (VSD AD-P),34.25,0.0,33.05,34.65,0,358,11 Jan 120.00 (VSD MD-P),31.40,0.0,31.85,32.75,0,175,
11 Jan 120.00 (VSD AD-A),0.0,0.0,31.60,36.10,0,358,11 Jan 120.00 (VSD MD-A),31.70,0.0,30.05,34.55,0,175,
11 Jan 120.00 (VSD AD-B),18.80,0.0,32.45,35.55,0,358,11 Jan 120.00 (VSD MD-B),42.05,0.0,30.35,33.95,0,175,
11 Jan 120.00 (VSD AD-O),0.0,0.0,0.0,0.0,0,358,11 Jan 120.00 (VSD MD-O),0.0,0.0,0.0,0.0,0,175,
11 Jan 125.00 (VSD AE),32.00,0.0,30.90,32.35,0,180,11 Jan 125.00 (VSD ME),34.80,0.0,34.55,35.50,0,65,
11 Jan 125.00 (VSD AE-E),33.50,0.0,30.90,32.35,0,180,11 Jan 125.00 (VSD ME-E),38.45,0.0,34.55,35.50,0,65,
11 Jan 125.00 (VSD AE-X),32.50,0.0,30.90,32.35,0,180,11 Jan 125.00 (VSD ME-X),38.05,0.0,34.55,35.50,0,65,
11 Jan 125.00 (VSD AE-P),32.00,0.0,30.90,32.35,0,180,11 Jan 125.00 (VSD ME-P),34.80,0.0,34.55,35.50,0,65,
11 Jan 125.00 (VSD AE-A),0.0,0.0,29.40,33.90,0,180,11 Jan 125.00 (VSD ME-A),34.80,0.0,32.80,37.30,0,65,
11 Jan 125.00 (VSD AE-B),0.0,0.0,30.00,33.60,0,180,11 Jan 125.00 (VSD ME-B),45.05,0.0,33.05,36.70,0,65,
11 Jan 130.00 (VSD AF),29.50,0.0,28.90,30.35,0,1174,11 Jan 130.00 (VSD MF),39.69,0.0,37.40,38.40,0,874,
11 Jan 130.00 (VSD AF-E),25.20,0.0,28.90,30.35,0,1174,11 Jan 130.00 (VSD MF-E),39.69,0.0,37.40,38.40,0,874,
11 Jan 130.00 (VSD AF-8),29.50,0.0,28.90,30.85,0,1174,11 Jan 130.00 (VSD MF-8),36.49,0.0,37.40,38.40,0,874,
11 Jan 130.00 (VSD AF-X),29.50,0.0,28.90,30.35,0,1174,11 Jan 130.00 (VSD MF-X),39.00,0.0,37.40,38.40,0,874,
11 Jan 130.00 (VSD AF-P),28.50,0.0,28.90,30.35,0,1174,11 Jan 130.00 (VSD MF-P),37.00,0.0,37.40,38.40,0,874,
11 Jan 130.00 (VSD AF-A),0.0,0.0,27.40,31.90,0,1174,11 Jan 130.00 (VSD MF-A),54.35,0.0,35.65,40.15,0,874,
11 Jan 130.00 (VSD AF-B),29.05,0.0,28.00,31.45,0,1174,11 Jan 130.00 (VSD MF-B),39.95,0.0,36.10,39.60,0,874,
11 Jan 130.00 (VSD AF-O),0.0,0.0,0.0,0.0,0,1174,11 Jan 130.00 (VSD MF-O),0.0,0.0,0.0,0.0,0,874,
11 Jan 135.00 (VSD AG),29.45,0.0,27.45,28.35,0,303,11 Jan 135.00 (VSD MG),41.40,0.0,40.30,41.35,0,50,
11 Jan 135.00 (VSD AG-E),27.00,0.0,27.40,28.35,0,303,11 Jan 135.00 (VSD MG-E),43.25,0.0,40.30,41.35,0,50,
11 Jan 135.00 (VSD AG-8),26.85,0.0,27.45,28.35,0,303,11 Jan 135.00 (VSD MG-8),42.40,0.0,40.30,41.35,0,50,
11 Jan 135.00 (VSD AG-X),33.50,0.0,27.40,28.35,0,303,11 Jan 135.00 (VSD MG-X),0.0,0.0,40.30,41.35,0,50,
11 Jan 135.00 (VSD AG-P),29.45,0.0,27.45,28.35,0,303,11 Jan 135.00 (VSD MG-P),55.65,0.0,40.30,41.35,0,50,
11 Jan 135.00 (VSD AG-A),0.0,0.0,25.65,30.15,0,303,11 Jan 135.00 (VSD MG-A),0.0,0.0,38.60,43.10,0,50,
11 Jan 135.00 (VSD AG-B),0.0,0.0,26.05,29.15,0,303,11 Jan 135.00 (VSD MG-B),42.85,0.0,39.05,42.45,0,50,
11 Jan 140.00 (VSD AH),26.75,+3.75,25.40,26.45,11,607,11 Jan 140.00 (VSD MH),44.25,0.0,43.35,44.10,0,457,
11 Jan 140.00 (VSD AH-E),23.00,0.0,25.40,26.45,0,607,11 Jan 140.00 (VSD MH-E),44.25,0.0,43.35,44.15,0,457,
